Date,Schedule Rollup,STARS ID,Station Unique,Delay Type,Delay Category,Delay Subcategory,Charge Department,Trouble Code,Delay Total,Incident_Line,Incident Time,Incident Hour,Line
1/16/2024,Weekday,B-180,34 St - Penn Station (A28),Operating Environment,Other Operating Environment,,Public,CONGESTION-BOARDING/ALIGHTING,1,E,21:52,21,E
1/16/2024,Weekday,B-190,42 St - Port Authority Bus Terminal (A27),Planned ROW Work,,,Division of MOW Track,DELAYED BY TRACK/WORK GANGS,17,E,21:44,21,E
1/16/2024,Weekday,B-192,75 Av (F07),Planned ROW Work,,,Division of MOW Track,DELAYED BY TRACK/WORK GANGS,12,E,22:03,22,E
1/16/2024,Weekday,B-44,Kew Gardens - Union Tpke (F06),Planned ROW Work,,,Miscellaneous,DELAYED BY TRACK/WORK GANGS,3,E,02:27,2,E
1/16/2024,Weekday,B-46,36 St (G20),Planned ROW Work,,,Miscellaneous,DELAYED BY TRACK/WORK GANGS,4,E,03:07,3,E
1/16/2024,Weekday,B-82,36 St (G20),Planned ROW Work,,,MTA Construction & Development,GENERAL ORDER OPERATION,3,F,12:00,12,E
1/17/2024,Weekday,B-2,95 St - Bay Ridge (R45),Crew Availability,,,Division of Service Delivery,NO T/O AVAILABLE,3,R,01:06,1,E
1/17/2024,Weekday,B-128,Court Square - 23 St (F09),External,"Public Conduct, Crime, Police Response",,Police,UNRULY PERSON(S),4,E,16:11,16,E
1/17/2024,Weekday,B-56,Cranberry Tube (A39),External,"Public Conduct, Crime, Police Response",,Public,FIRE/SMOKE CONDITIONS,3,A,08:40,8,E
1/17/2024,Weekday,B-60,World Trade Center (E01),External,Sick/Injured Customer,,Public,SICK CUSTOMER,2,E,09:41,9,E
1/17/2024,Weekday,B-62,Sutphin Blvd - Archer Av (G06),Internal,Other Internal,Train Brake Activation - Cause Unknown,Miscellaneous,BIE-UNDER INVESTIGATION,11,E,09:27,9,E
1/17/2024,Weekday,B-140,7 Av (D14),Internal,Signal Failures,Signal Modernization Capital Project,MTA Construction & Development,BIE-CBTC,3,E,17:24,17,E
1/17/2024,Weekday,B-54,36 St (G20),Internal,Signal Failures,Signal Modernization Capital Project,MTA Construction & Development,BIE-CBTC,5,F,10:48,10,E
1/17/2024,Weekday,B-194,67 Av (G09),Operating Environment,Other Operating Environment,,Public,CONGESTION-BOARDING/ALIGHTING,6,E,21:53,21,E
1/17/2024,Weekday,B-196,Court Square - 23 St (F09),Operating Environment,Other Operating Environment,,Public,CONGESTION-BOARDING/ALIGHTING,3,E,21:57,21,E
1/17/2024,Weekday,B-198,Forest Hills - 71 Av (G08),Planned ROW Work,,,Division of MOW Signals,DELAYED BY TRACK/WORK GANGS,19,E,22:34,22,E
1/17/2024,Weekday,B-14,42 St - Port Authority Bus Terminal (A27),Planned ROW Work,,,Division of MOW Track,DELAYED BY TRACK/WORK GANGS,12,E,00:17,0,E
1/17/2024,Weekday,B-26,Briarwood - Van Wyck Blvd (F05),Planned ROW Work,,,Division of MOW Track,DELAYED BY TRACK/WORK GANGS,9,E,00:23,0,E
1/17/2024,Weekday,B-80,Court Square (G22),Planned ROW Work,,,MTA Construction & Development,DELAYED BY TRACK/WORK GANGS,19,E,11:37,11,E
1/17/2024,Weekday,B-78,Forest Hills - 71 Av (G08),Planned ROW Work,,,MTA Construction & Development,GENERAL ORDER OPERATION,6,E,10:30,10,E
1/18/2024,Weekday,B-52,Parsons/Archer - Jamaica Center (G05),Crew Availability,,,Division of Service Delivery,NO C/R AVAILABLE,2,E,08:17,8,E
1/18/2024,Weekday,B-2,95 St - Bay Ridge (R45),Crew Availability,,,Division of Service Delivery,NO T/O AVAILABLE,5,R,00:06,0,E
1/18/2024,Weekday,B-82,Steinway St (G19),External,"Public Conduct, Crime, Police Response",,Police,BIE-EBV-CUSTOMER,2,R,11:21,11,E
1/18/2024,Weekday,B-16,Kew Gardens - Union Tpke (F06),External,"Public Conduct, Crime, Police Response",,Police,GRAFFITI,1,F,03:00,3,E
1/18/2024,Weekday,B-128,Parsons/Archer - Jamaica Center (G05),External,"Public Conduct, Crime, Police Response",,Police,UNRULY PERSON(S),1,E,13:14,13,E
1/18/2024,Weekday,B-160,42 St - Port Authority Bus Terminal (A27),External,"Public Conduct, Crime, Police Response",,Police,UNRULY PERSON(S),2,A,17:40,17,E
1/18/2024,Weekday,B-40,Court Square - 23 St (F09),External,Sick/Injured Customer,,Public,SICK CUSTOMER,10,E,06:07,6,E
1/18/2024,Weekday,B-44,Lexington Av - 53 St (F11),Internal,Other Internal,Service Delivery,Division of Service Delivery,T/O OVER RUNNING THE STATION,2,E,07:55,7,E
1/18/2024,Weekday,B-202,Elmhurst Av (G13),Internal,Other Internal,Service Delivery,OPS Training,BIE-EMPLOYEE,1,E,22:38,22,E
1/18/2024,Weekday,B-118,75 Av (F07),Internal,Other Internal,Train Brake Activation - Cause Unknown,Miscellaneous,BIE-UNDER INVESTIGATION,8,E,14:02,14,E
1/18/2024,Weekday,B-30,W 4 St - Washington Square (A32),Internal,Signal Failures,Other - Sig,Division of MOW Signals,BIE-AUTOMATIC SIGNAL,1,E,04:01,4,E
1/18/2024,Weekday,B-54,W 4 St - Washington Square (A32),Internal,Signal Failures,Other - Sig,Division of MOW Signals,BIE-AUTOMATIC SIGNAL,11,C,08:52,8,E
1/18/2024,Weekday,B-56,36 St (G20),Internal,Signal Failures,Signal Modernization Capital Project,MTA Construction & Development,BIE-CBTC,1,E,10:55,10,E
1/18/2024,Weekday,B-104,42 St - Port Authority Bus Terminal (A27),Operating Environment,Other Operating Environment,,Public,CONGESTION-BOARDING/ALIGHTING,2,E,11:36,11,E
1/18/2024,Weekday,B-130,Parsons/Archer - Jamaica Center (G05),Operating Environment,Other Operating Environment,,Public,CONGESTION-BOARDING/ALIGHTING,1,E,12:44,12,E
1/18/2024,Weekday,B-100,36 St (G20),Planned ROW Work,,,Division of MOW Power,DELAYED BY TRACK/WORK GANGS,4,E,11:11,11,E
1/18/2024,Weekday,B-200,Woodhaven Blvd (G11),Planned ROW Work,,,Division of MOW Track,DELAYED BY TRACK/WORK GANGS,19,E,20:37,20,E
1/18/2024,Weekday,B-214,Elmhurst Av (G13),Planned ROW Work,,,Division of MOW Track,DELAYED BY TRACK/WORK GANGS,13,E,22:15,22,E
1/18/2024,Weekday,B-6,Court Square - 23 St (F09),Planned ROW Work,,,Division of MOW Track,DELAYED BY TRACK/WORK GANGS,15,E,00:02,0,E
1/18/2024,Weekday,B-210,36 St (G20),Planned ROW Work,,,MTA Construction & Development,DELAYED BY TRACK/WORK GANGS,12,E,22:19,22,E
1/18/2024,Weekday,B-4,36 St (G20),Planned ROW Work,,,MTA Construction & Development,DELAYED BY TRACK/WORK GANGS,12,E,00:11,0,E
1/18/2024,Weekday,B-74,Forest Hills - 71 Av (G08),Planned ROW Work,,,MTA Construction & Development,GENERAL ORDER OPERATION,1,E,10:23,10,E
1/19/2024,Weekday,B-2,96 St (Q05),Crew Availability,,,Division of Service Delivery,NO T/O AVAILABLE,8,Q,00:45,0,E
1/19/2024,Weekday,B-38,Parsons/Archer - Jamaica Center (G05),Crew Availability,,,Division of Service Delivery,NO T/O AVAILABLE,2,E,05:45,5,E
1/19/2024,Weekday,B-66,Parsons/Archer - Jamaica Center (G05),Crew Availability,,,Division of Service Delivery,NO T/O AVAILABLE,2,E,08:21,8,E
1/19/2024,Weekday,B-22,Kew Gardens - Union Tpke (F06),External,"Public Conduct, Crime, Police Response",,Police,GRAFFITI,4,E,06:30,6,E
1/19/2024,Weekday,B-130,Parsons/Archer - Jamaica Center (G05),External,"Public Conduct, Crime, Police Response",,Public,INTERIOR SOILED/DIRTY,4,E,16:21,16,E
1/19/2024,Weekday,B-96,Sutphin Blvd - Archer Av (G06),External,Sick/Injured Customer,,Police,SICK CUSTOMER,8,E,11:53,11,E
1/19/2024,Weekday,B-138,Forest Hills - 71 Av (G08),External,Sick/Injured Customer,,Public,ASSISTANCE REFUSED/UNFOUNDED,1,E,17:34,17,E
1/19/2024,Weekday,B-105,Queensboro Plaza (R09),Internal,Other Internal,Service Delivery,OPS Training,T/O OVER RUNNING THE STATION,2,N,15:14,15,E
1/19/2024,Weekday,B-4,Elmhurst Av (G13),Internal,Signal Failures,Signal Modernization Capital Project,MTA Construction & Development,CBTC-CAR EQUIPMENT,1,E,00:42,0,E
1/19/2024,Weekday,B-100,Woodhaven Blvd (G11),Internal,Stations & Structure,,Division of Station Environment,DELAYED BY REFUSE COLLECTOR,1,E,12:55,12,E
1/19/2024,Weekday,B-10,5 Av - 53 St (F12),Internal,Track Failures,Rail and Roadbed,Division of MOW Track,BIE-HOME SIGNAL,1,E,02:08,2,E
1/19/2024,Weekday,B-102,Parsons/Archer - Jamaica Center (G05),Operating Environment,Other Operating Environment,,Police,DELAYED BY (PUTIN/LAYUP),3,E,12:58,12,E
1/19/2024,Weekday,B-106,Kew Gardens - Union Tpke (F06),Operating Environment,Other Operating Environment,,Public,CONGESTION-BOARDING/ALIGHTING,1,E,12:36,12,E
1/19/2024,Weekday,B-134,W 4 St - Washington Square (A32),Operating Environment,Other Operating Environment,,Public,CONGESTION-BOARDING/ALIGHTING,6,E,15:44,15,E
1/19/2024,Weekday,B-16,W 4 St - Washington Square (A32),Planned ROW Work,,,Division of MOW Signals,DELAYED BY TRACK/WORK GANGS,9,E,01:04,1,E
1/19/2024,Weekday,B-14,Lexington Av - 53 St (F11),Planned ROW Work,,,Division of MOW Track,DELAYED BY TRACK/WORK GANGS,14,E,00:20,0,E
1/19/2024,Weekday,B-180,42 St - Port Authority Bus Terminal (A27),Planned ROW Work,,,MTA Construction & Development,DELAYED BY TRACK/WORK GANGS,12,E,22:45,22,E
1/19/2024,Weekday,B-88,Forest Hills - 71 Av (G08),Planned ROW Work,,,MTA Construction & Development,GENERAL ORDER OPERATION,2,E,10:23,10,E
1/22/2024,Weekday,B-2,145 St (D13),Crew Availability,,,Division of Service Delivery,NO T/O AVAILABLE,6,D,00:15,0,E
1/22/2024,Weekday,B-136,Forest Hills - 71 Av (G08),External,"Public Conduct, Crime, Police Response",,Police,BROKEN SAFTY CHAIN/PANTO GATE,1,R,15:18,15,E
1/22/2024,Weekday,B-44,Forest Hills - 71 Av (G08),External,"Public Conduct, Crime, Police Response",,Police,GRAFFITI,1,E,05:36,5,E
1/22/2024,Weekday,B-138,Parsons/Archer - Jamaica Center (G05),External,"Public Conduct, Crime, Police Response",,Police,INTERIOR SOILED/DIRTY,3,E,15:55,15,E
1/22/2024,Weekday,B-112,Parsons/Archer - Jamaica Center (G05),External,Sick/Injured Customer,,Police,SICK CUSTOMER,8,E,12:18,12,E
1/22/2024,Weekday,B-54,Steinway St (G19),External,Sick/Injured Customer,,Police,SICK CUSTOMER,5,E,06:58,6,E
1/22/2024,Weekday,B-60,Jackson Hts - Roosevelt Av (G14),External,Sick/Injured Customer,,Police,SICK CUSTOMER,1,E,07:51,7,E
1/22/2024,Weekday,B-76,Jamaica - Van Wyck (G07),Internal,Other Internal,Train Brake Activation - Cause Unknown,Miscellaneous,BIE-UNDER INVESTIGATION,10,E,09:49,9,E
1/22/2024,Weekday,B-90,42 St - Port Authority Bus Terminal (A27),Internal,Other Internal,Train Brake Activation - Cause Unknown,Miscellaneous,BIE-UNDER INVESTIGATION,18,C,11:29,11,E
1/22/2024,Weekday,B-108,Queens Plaza (G21),Internal,Signal Failures,Signal Modernization Capital Project,MTA Construction & Development,CBTC-CAR EQUIPMENT,1,E,11:59,11,E
1/22/2024,Weekday,B-50,65 St (G15),Internal,Track Failures,"Fire, Smoke, Debris",Division of MOW Track,FIRE/SMOKE CONDITIONS,53,E,06:23,6,E
1/22/2024,Weekday,B-46,Jamaica Yard (F08),Internal,Track Failures,Rail and Roadbed,Division of MOW Track,SWITCH TROUBLE,1,F,03:30,3,E
1/22/2024,Weekday,B-222,Queens Plaza (G21),Operating Environment,Other Operating Environment,,Public,CONGESTION-ROW CAPACITY,3,E,23:40,23,E
1/22/2024,Weekday,B-20,Forest Hills - 71 Av (G08),Planned ROW Work,,,Division of MOW Signals,DELAYED BY TRACK/WORK GANGS,5,E,01:07,1,E
1/22/2024,Weekday,B-224,42 St - Port Authority Bus Terminal (A27),Planned ROW Work,,,Division of MOW Signals,DELAYED BY TRACK/WORK GANGS,5,E,23:11,23,E
1/22/2024,Weekday,B-110,Forest Hills - 71 Av (G08),Planned ROW Work,,,Division of MOW Track,DELAYED BY TRACK/WORK GANGS,9,E,10:37,10,E
1/22/2024,Weekday,B-120,36 St (G20),Planned ROW Work,,,Division of MOW Track,DELAYED BY TRACK/WORK GANGS,4,E,01:57,1,E
1/22/2024,Weekday,B-220,Queens Plaza (G21),Planned ROW Work,,,Division of MOW Track,DELAYED BY WORK TRAIN,4,E,22:58,22,E
1/22/2024,Weekday,B-92,Forest Hills - 71 Av (G08),Planned ROW Work,,,MTA Construction & Development,GENERAL ORDER OPERATION,1,E,12:00,12,E
1/23/2024,Weekday,B-2,Stillwell Av - Coney Island (D43),Crew Availability,,,Division of Service Delivery,NO T/O AVAILABLE,3,Q,12:00,12,E
1/23/2024,Weekday,B-110,Sutphin Blvd - Archer Av (G06),External,"Public Conduct, Crime, Police Response",,Police,ARMED PERSON(S),24,E,17:06,17,E
1/23/2024,Weekday,B-40,42 St - Port Authority Bus Terminal (A27),External,"Public Conduct, Crime, Police Response",,Public,INTERIOR SOILED/DIRTY,2,E,08:42,8,E
1/23/2024,Weekday,B-120,Forest Hills - 71 Av (G08),External,Sick/Injured Customer,,Police,SICK CUSTOMER,11,E,17:39,17,E
1/23/2024,Weekday,B-8,Court Square - 23 St (F09),Internal,Other Internal,Service Delivery,OPS Training,BIE-EMPLOYEE,1,E,01:14,1,E
1/23/2024,Weekday,B-12,Grand Av - Newtown (G12),Internal,Other Internal,Service Delivery,OPS Training,T/O OVER RUNNING THE STATION,1,E,05:36,5,E
1/23/2024,Weekday,B-60,Jackson Hts - Roosevelt Av (G14),Internal,Signal Failures,Other - Sig,Division of MOW Signals,BIE-CBTC,53,E,10:50,10,E
1/23/2024,Weekday,B-168,Queens Plaza (G21),Internal,Signal Failures,Signal Modernization Capital Project,MTA Construction & Development,BIE-CBTC,2,E,17:39,17,E
1/23/2024,Weekday,B-36,36 St (G20),Operating Environment,Other Operating Environment,,Public,CONGESTION-BOARDING/ALIGHTING,3,E,06:20,6,E
1/23/2024,Weekday,B-20,Forest Hills - 71 Av (G08),Planned ROW Work,,,Division of MOW Signals,DELAYED BY TRACK/WORK GANGS,13,E,00:02,0,E
1/23/2024,Weekday,B-18,36 St (G20),Planned ROW Work,,,Division of MOW Track,DELAYED BY TRACK/WORK GANGS,14,E,00:22,0,E
1/23/2024,Weekday,B-184,Queens Plaza (G21),Planned ROW Work,,,Division of MOW Track,DELAYED BY TRACK/WORK GANGS,13,E,21:19,21,E
1/23/2024,Weekday,B-48,Forest Hills - 71 Av (G08),Planned ROW Work,,,MTA Construction & Development,GENERAL ORDER OPERATION,5,E,12:00,12,E
1/24/2024,Weekday,B-2,Bedford Pk Blvd (D03),Crew Availability,,,Division of Service Delivery,NO T/O AVAILABLE,8,D,00:53,0,E
1/24/2024,Weekday,B-158,Queens Plaza (G21),External,"Public Conduct, Crime, Police Response",,Police,UNRULY PERSON(S),14,E,21:09,21,E
1/24/2024,Weekday,B-120,Forest Hills - 71 Av (G08),External,"Public Conduct, Crime, Police Response",,Public,BIE-EMPLOYEE,9,E,16:33,16,E
1/24/2024,Weekday,B-74,World Trade Center (E01),Internal,Other Internal,Service Delivery,Division of Service Delivery,COMFORT RELIEF,1,E,11:41,11,E
1/24/2024,Weekday,B-88,Court Square - 23 St (F09),Internal,Signal Failures,Other - Sig,Division of MOW Signals,SIGNAL TROUBLE,4,F,11:28,11,E
1/24/2024,Weekday,B-168,W 4 St - Washington Square (A32),Internal,Signal Failures,Other - Sig,Division of MOW Signals,TRACK CIRCUIT FAILURE,1,E,20:30,20,E
1/24/2024,Weekday,B-146,World Trade Center (E01),Internal,Signal Failures,Signal Modernization Capital Project,MTA Construction & Development,BIE-CBTC,4,E,19:16,19,E
1/24/2024,Weekday,B-86,Kew Gardens - Union Tpke (F06),Internal,Signal Failures,Signal Modernization Capital Project,MTA Construction & Development,CBTC-CAR EQUIPMENT,3,E,12:41,12,E
1/24/2024,Weekday,B-118,World Trade Center (E01),Internal,Subway Car,Braking,Division of Car Equipment,BRAKES FAIL TO CHARGE,1,E,16:38,16,E
1/24/2024,Weekday,B-72,5 Av - 53 St (F12),Internal,Subway Car,Other - CE,Division of Car Equipment,DELAYED BY WORK TRAIN,6,E,11:50,11,E
1/24/2024,Weekday,B-10,Jackson Hts - Roosevelt Av (G14),Internal,Track Failures,Rail and Roadbed,Division of MOW Track,BIE-CBTC,2,E,03:00,3,E
1/24/2024,Weekday,B-32,World Trade Center (E01),Operating Environment,Other Operating Environment,,Public,CONGESTION-BOARDING/ALIGHTING,3,E,04:14,4,E
1/24/2024,Weekday,B-184,Parsons/Archer - Jamaica Center (G05),Operating Environment,Other Operating Environment,,Public,PERSON(S) HOLDING DOORS,4,E,20:47,20,E
1/24/2024,Weekday,B-80,Lexington Av - 53 St (F11),Planned ROW Work,,,Division of MOW Signals,DELAYED BY TRACK/WORK GANGS,16,E,12:21,12,E
1/24/2024,Weekday,B-20,W 4 St - Washington Square (A32),Planned ROW Work,,,Division of MOW Track,DELAYED BY TRACK/WORK GANGS,19,E,00:01,0,E
1/24/2024,Weekday,B-202,W 4 St - Washington Square (A32),Planned ROW Work,,,Division of MOW Track,DELAYED BY TRACK/WORK GANGS,20,E,21:57,21,E
1/24/2024,Weekday,B-82,Briarwood - Van Wyck Blvd (F05),Planned ROW Work,,,MTA Construction & Development,DELAYED BY TRACK/WORK GANGS,1,E,12:08,12,E
1/24/2024,Weekday,B-50,Forest Hills - 71 Av (G08),Planned ROW Work,,,MTA Construction & Development,GENERAL ORDER OPERATION,5,E,12:00,12,E
1/25/2024,Weekday,B-140,34 St - Penn Station (A28),External,Persons on Roadbed,,Police,BIE-PERSON ON ROADBED,3,C,16:21,16,E
1/25/2024,Weekday,B-100,Canal St (A34),External,"Public Conduct, Crime, Police Response",,Police,UNRULY PERSON(S),2,E,12:30,12,E
1/25/2024,Weekday,B-180,Jackson Hts - Roosevelt Av (G14),External,"Public Conduct, Crime, Police Response",,Public,UNRULY PERSON(S),2,E,19:49,19,E
1/25/2024,Weekday,B-86,Jamaica - Van Wyck (G07),Internal,Other Internal,Service Delivery,Division of Service Delivery,BIE-HOME SIGNAL,4,E,09:49,9,E
1/25/2024,Weekday,B-182,Parsons/Archer - Jamaica Center (G05),Internal,Other Internal,Service Delivery,Division of Service Delivery,SICK EMPLOYEE,5,E,20:03,20,E
1/25/2024,Weekday,B-26,W 4 St - Washington Square (A32),Internal,Other Internal,Service Delivery,OPS Training,BIE-EMPLOYEE,2,E,01:32,1,E
1/25/2024,Weekday,B-12,50 St (A25),Internal,Signal Failures,Other - Sig,Division of MOW Signals,BIE-CBTC,1,E,12:00,12,E
1/25/2024,Weekday,B-152,Parsons/Archer - Jamaica Center (G05),Internal,Signal Failures,Signal Modernization Capital Project,MTA Construction & Development,CBTC-CAR EQUIPMENT,2,E,15:27,15,E
1/25/2024,Weekday,B-50,Queens Plaza (G21),Internal,Track Failures,Rail and Roadbed,Division of MOW Track,SWITCH TROUBLE,2,F,05:17,5,E
1/25/2024,Weekday,B-116,Parsons/Archer - Jamaica Center (G05),Operating Environment,Other Operating Environment,,Police,DELAYED BY (PUTIN/LAYUP),1,E,13:00,13,E
1/25/2024,Weekday,B-212,Queens Plaza (G21),Planned ROW Work,,,Division of MOW Track,DELAYED BY TRACK/WORK GANGS,17,E,22:10,22,E
1/25/2024,Weekday,B-22,Lexington Av - 53 St (F11),Planned ROW Work,,,Division of MOW Track,DELAYED BY TRACK/WORK GANGS,18,E,00:03,0,E
1/25/2024,Weekday,B-24,Woodhaven Blvd (G11),Planned ROW Work,,,Division of MOW Track,DELAYED BY TRACK/WORK GANGS,18,E,00:03,0,E
1/25/2024,Weekday,B-60,75 Av (F07),Planned ROW Work,,,Division of MOW Track,DELAYED BY TRACK/WORK GANGS,4,E,05:52,5,E
1/25/2024,Weekday,B-94,Forest Hills - 71 Av (G08),Planned ROW Work,,,MTA Construction & Development,GENERAL ORDER OPERATION,13,E,10:23,10,E
1/26/2024,Weekday,B-2, (),Crew Availability,,,Division of Service Delivery,NO T/O AVAILABLE,11,Q,12:00,12,E
1/26/2024,Weekday,B-106,14 St (A31),External,"Public Conduct, Crime, Police Response",,Police,INTERIOR SOILED/DIRTY,2,E,13:23,13,E
1/26/2024,Weekday,B-94,36 St (G20),External,"Public Conduct, Crime, Police Response",,Police,PERSON RIDING ON O/S OF TRAIN,3,R,11:47,11,E
1/26/2024,Weekday,B-30,Jackson Hts - Roosevelt Av (G14),Internal,Signal Failures,Other - Sig,Division of MOW Signals,SWITCH TROUBLE,4,F,04:07,4,E
1/26/2024,Weekday,B-10,Elmhurst Av (G13),Internal,Signal Failures,Other - Sig,Division of MOW Signals,TRACK CIRCUIT FAILURE,5,E,01:16,1,E
1/26/2024,Weekday,B-84,W 4 St - Washington Square (A32),Internal,Subway Car,Braking,Division of Car Equipment,LOW AIR,1,C,16:05,16,E
1/26/2024,Weekday,B-16,169 St (F02),Internal,Subway Car,Propulsion,Division of Car Equipment,CONTROLLER PROBLEMS,4,F,05:23,5,E
1/26/2024,Weekday,B-180,W 4 St - Washington Square (A32),Operating Environment,Other Operating Environment,,Public,CONGESTION-ROW CAPACITY,4,E,21:21,21,E
1/26/2024,Weekday,B-113, (),Planned ROW Work,,,Division of MOW Signals,DELAYED BY TRACK/WORK GANGS,1,N,10:52,10,E
1/26/2024,Weekday,B-14,Queens Plaza (G21),Planned ROW Work,,,Division of MOW Track,DELAYED BY TRACK/WORK GANGS,14,E,00:19,0,E
1/26/2024,Weekday,B-182,Grand Av - Newtown (G12),Planned ROW Work,,,Division of MOW Track,DELAYED BY TRACK/WORK GANGS,8,E,23:03,23,E
1/26/2024,Weekday,B-92,Forest Hills - 71 Av (G08),Planned ROW Work,,,MTA Construction & Development,GENERAL ORDER OPERATION,10,F,10:30,10,E
1/29/2024,Weekday,B-2,Metropolitan Av - Middle Village (M01),Crew Availability,,,Division of Service Delivery,NO T/O AVAILABLE,15,M,00:23,0,E
1/29/2024,Weekday,B-150,50 St (A25),External,"Public Conduct, Crime, Police Response",,Public,BIE-EBV-CUSTOMER,2,C,20:52,20,E
1/29/2024,Weekday,B-144,Court Square - 23 St (F09),External,"Public Conduct, Crime, Police Response",,Public,GUARD LIGHT TROUBLE,8,E,17:51,17,E
1/29/2024,Weekday,B-110,Parsons/Archer - Jamaica Center (G05),External,"Public Conduct, Crime, Police Response",,Public,INTERIOR SOILED/DIRTY,1,E,13:23,13,E
1/29/2024,Weekday,B-136,Forest Hills - 71 Av (G08),External,Sick/Injured Customer,,Police,*INJURED CUSTOMER(S),17,F,17:10,17,E
1/29/2024,Weekday,B-134,Forest Hills - 71 Av (G08),Internal,Signal Failures,Signal Modernization Capital Project,MTA Construction & Development,BIE-CBTC,6,E,17:01,17,E
1/29/2024,Weekday,B-16,Queens Plaza (G21),Internal,Stations & Structure,,Division of Station Environment,DELAYED BY REFUSE COLLECTOR,1,E,03:17,3,E
1/29/2024,Weekday,B-192,Forest Hills - 71 Av (G08),Planned ROW Work,,,Division of MOW Signals,DELAYED BY TRACK/WORK GANGS,16,E,22:27,22,E
1/29/2024,Weekday,B-6,Queens Plaza (G21),Planned ROW Work,,,Division of MOW Signals,DELAYED BY TRACK/WORK GANGS,8,E,00:18,0,E
1/29/2024,Weekday,B-4,Kew Gardens - Union Tpke (F06),Planned ROW Work,,,Division of MOW Track,DELAYED BY TRACK/WORK GANGS,6,E,00:05,0,E
